ID,值,类别
8442,1.1002907243258382,A
8443,2.0216721213141073,D
8444,0.6389656375528956,B
8445,-0.4850336885968068,D
8446,-1.4906659977642835,A
8447,-0.9669289096941208,A
8448,-0.09607550445785057,C
8449,-0.6877219190995483,C
8450,-1.1059559780632906,A
8451,-0.8104068035827308,C
8452,-0.8000605050122385,B
8453,-1.8699688476100338,A
8454,-0.322559255531768,A
8455,0.3245795198218892,C
8456,-0.748524740244531,C
8457,-0.8161402115710242,C
8458,-0.1331409163253277,A
8459,-1.2801295923334564,B
8460,-0.6448287671639498,C
8461,0.818789761504966,D
8462,1.8868838191328752,C
8463,0.4245319720586428,D
8464,0.07853521249064498,C
8465,-1.7911655030099145,A
8466,-0.051966985327071696,C
8467,0.8177088584763224,A
8468,0.6568995932427735,A
8469,-1.2452259895076014,B
8470,-0.16431012869327544,A
8471,-0.8812790233497252,B
8472,2.063894159024618,D
8473,0.5065253236635473,D
8474,-0.01255931136659129,C
8475,0.13390477938427212,B
8476,-1.6480072502040277,C
8477,-0.41341484054027,C
8478,-0.2749934174535827,A
8479,-1.275885945755627,C
8480,0.36386209478005077,C
8481,0.5620887530550212,D
8482,-1.662089467491523,D
8483,0.6202695669757693,B
8484,0.09015466448806937,A
8485,-2.6843480196605323,D
8486,0.7196823455686341,C
8487,0.9991384209213056,D
8488,0.18144663604296038,D
8489,-1.6709383958414685,C
8490,-0.4614613353026425,D
8491,1.1116745197429023,D
8492,-1.0624262883943834,A
8493,0.09119052457591673,D
8494,1.0714332352402103,A
8495,0.9440787881995751,D
8496,-0.40006872634637164,B
8497,-1.3714528485943613,C
8498,-0.42049060995679566,A
8499,0.7804383145994153,C
8500,1.0546477722643852,C
8501,0.027177375941011443,C
8502,-0.8774894277881666,B
8503,0.5770001841848362,C
8504,-1.2436046162041368,C
8505,-0.06367315258994709,A
8506,-0.07706481909730746,C
8507,0.0632185228602676,C
8508,1.1719948145775565,A
8509,-1.0777185188614296,C
8510,-2.3320179703724797,D
8511,-0.01929832739891672,C
8512,-1.0141011466481549,B
8513,-0.6118833076191962,C
8514,-1.4891147420514927,C
8515,-1.0223589541066302,C
8516,0.0075635668618651624,D
8517,-0.49528081516544564,B
8518,0.5934906039640119,D
8519,0.6466689500603476,D
8520,-0.7106189899363315,A
8521,0.7242527420512179,D
8522,-0.5369801274257603,A
8523,1.0514016467658316,A
8524,-0.12970907454961686,A
8525,0.11558068227658122,B
8526,0.8190826599360295,C
8527,0.9893695898437653,C
8528,-0.21504414658159707,B
8529,1.0803770339565335,B
8530,-1.4277144739521712,A
8531,0.7132961352967361,A
8532,-1.8024007488581268,B
8533,1.0586021188743358,A
8534,-0.29023233184578334,D
8535,1.2570103411900475,C
8536,0.46489952949112945,A
8537,-0.14818803925154458,A
8538,-0.15029357298150617,A
8539,-0.32104402691269196,C
8540,0.8967253798019444,A
8541,-0.41288615555906827,B
8542,2.4278499245117873,D
8543,-0.986016450640632,B
8544,1.9815861163383437,B
8545,0.9894445040248934,C
8546,-0.27164029612907087,D
8547,-1.6773937346953234,B
8548,0.7677189289423849,C
8549,0.04437529114567541,D
8550,-0.4748416734196628,C
8551,-0.7664205103829734,B
8552,0.0065154704405782,B
8553,-0.7066374081382485,A
8554,1.325683413742881,D
8555,0.5727019713287633,C
8556,-0.2280626890567845,A
8557,-0.02459843882744998,A
8558,-1.8624004020987837,D
8559,-0.6968443035249255,B
8560,0.08086682055936624,C
8561,-0.1433426147197606,A
8562,0.9563892686480245,C
8563,0.1952676422479062,D
8564,0.8052867284757589,C
8565,1.10589994206083,A
8566,-1.3145762798518983,C
8567,-2.1505689071262455,A
8568,0.03895801694462132,D
8569,1.4784928202021916,A
8570,-0.5521586882432402,D
8571,0.3251952097869385,D
8572,-0.2583485891189401,D
8573,-0.7356092723944889,B
8574,-0.6371423860337789,B
8575,-2.0303998720441134,A
8576,0.8659899080410729,B
8577,-1.3007481941817387,A
8578,0.8952072834633493,B
8579,-0.7155624187266821,D
8580,-0.4032504914736228,B
8581,0.2845544101268393,C
8582,-0.7762347435229416,A
8583,0.18416037397659,D
8584,0.7348545969135277,D
8585,-0.3529201158504092,B
8586,2.4433729302975835,C
8587,-0.4051696302947758,A
8588,-0.43909093829178913,D
8589,1.438260468483241,A
8590,0.552100232461661,A
8591,0.05722242868812341,B
8592,-0.04070901423291646,D
8593,1.4348365881244516,A
8594,0.9215733244169247,D
8595,-0.9085810062463366,C
8596,-1.8755651657705954,B
8597,-1.9975971508973636,C
8598,0.5864613185724338,C
8599,-2.1526865257910632,D
8600,-0.5187033354262136,D
8601,0.5266812555013469,A
8602,1.1850056437125993,A
8603,-1.2833109971228565,C
8604,-0.6957122370870347,B
8605,-0.2842616543143131,B
8606,0.27127624226797825,B
8607,-0.9400974975528469,B
8608,-1.4058980948868711,C
8609,0.22730474094647318,B
8610,0.412443428808413,A
8611,0.35604703143132715,C
8612,1.0437698907335073,C
8613,0.02332415215936626,D
8614,-2.22171100259445,B
8615,0.24604959899227902,A
8616,-0.30461971446597336,C
8617,-1.1311304024273874,C
8618,0.20595522886739495,B
8619,0.607310101495301,C
8620,-1.0045200037444986,A
8621,-1.9589497522557389,C
8622,-0.29429018087788705,B
8623,-1.1183941158245996,B
8624,-0.14522553329992904,A
8625,1.4198604594895208,D
8626,0.9441777945055795,D
8627,0.8183675590972486,D
8628,0.743198005763089,B
8629,1.1900914708870098,A
8630,0.8037736744298134,D
8631,-1.3802489012522459,C
8632,0.4153332592716015,B
8633,0.9062412835522854,C
8634,0.30378473668584105,A
8635,1.5194997638979513,D
8636,0.11136082598034541,D
8637,-0.2721765917163817,B
8638,0.10279470920776079,C
8639,0.26122558040354027,B
8640,-0.5348249632289047,B
8641,0.9912162432065305,C
8642,-0.04577866068772847,D
8643,0.057584275709956834,A
8644,-0.3343258824674785,D
8645,0.16946210098081668,A
8646,0.5972150844338614,C
8647,-0.14220110569351047,D
8648,-0.49191639710500473,B
8649,1.0938860994187416,A
8650,0.07424549543867866,A
8651,-0.19817420571660244,D
8652,-0.9490217358805807,D
8653,-0.30387575093495783,A
8654,1.400144353000135,D
8655,-0.39380961826800515,C
8656,-0.31300096516997855,D
8657,-1.4873368715759485,C
8658,-0.6445579201041789,B
8659,1.280403897930811,A
8660,1.0937065040209857,C
8661,0.0654619965816369,B
8662,-0.25256877271473127,A
8663,-0.32177581493773955,D
8664,1.423652933880342,A
8665,0.6606720753119618,B
8666,0.1807672195597203,B
8667,-0.9187129869129931,D
8668,-0.664114579922127,D
8669,-1.0611519950964037,A
8670,-1.33870748036011,D
8671,-0.14395551940497778,C
8672,-0.3674875092760524,C
8673,-0.11984343146064257,A
8674,0.03732518615907755,D
8675,-0.9953952830672738,A
8676,1.4668799786582376,C
8677,-1.0617416910514488,B
8678,-0.7272439571188425,C
8679,-0.5265361105441406,D
8680,1.530154489146958,C
8681,2.78854984716947,D
8682,0.021857433663072662,D
8683,-1.3160920213762544,D
8684,0.8860131528372409,A
8685,-0.1833042210704724,B
8686,-0.07811127745643788,A
8687,-0.20102255795027998,C
8688,-0.9322039986813583,C
8689,-1.0566676348814719,D
8690,-0.321224255959862,C
8691,0.23244077422084258,D
8692,-1.3628607619420803,C
8693,0.21398184818755894,B
8694,-0.708518126735394,D
8695,-1.1213683340796565,C
8696,0.4867314839897095,D
8697,-1.0080248971315668,B
8698,0.46767477831225224,B
8699,-0.5305445770089534,C
8700,0.8340233782682289,C
8701,-0.7435019644417219,C
8702,1.0576968912410463,A
8703,0.9825117223220409,C
8704,-0.5330215119573317,A
8705,1.3961661829280019,D
8706,0.1610191633793347,D
8707,-0.5331890536780258,A
8708,-0.1661031086865918,C
8709,-0.25151745235562045,C
8710,0.07997739866298445,B
8711,-0.53186102933029,A
8712,-0.6795009093426022,B
8713,-1.4739850259839458,C
8714,-1.7310807381263895,C
8715,-0.06423019429236364,D
8716,2.0069181975487522,D
8717,-0.49154633911188655,B
8718,-1.062818219373568,C
8719,1.400815476257462,C
8720,0.5453634639542686,D
8721,1.7893561804807456,B
8722,-0.659652052269526,C
8723,-0.2247422554168522,C
8724,0.9088865141061102,D
8725,-0.9323757909833374,D
8726,-1.0583784820526103,A
8727,-0.09665592241938369,C
8728,-0.5307039236129215,D
8729,0.40789300629441494,D
8730,-0.056264462181133734,A
8731,0.7706367102982329,C
8732,2.195513730876294,A
8733,0.9370797572116751,D
8734,-0.8716665016537263,D
8735,-0.3981469453541837,C
8736,1.4540130094440522,D
8737,-1.2485091629682694,A
8738,-0.6286971857153649,A
8739,-0.5759985102516361,B
8740,-0.23277769737437756,D
8741,-0.6713727061323037,B
8742,-1.0551420766790822,D
8743,1.6111048012109301,D
8744,-1.6111124195528894,C
8745,1.3630434037105779,A
8746,1.1083273139433236,B
8747,-0.2605149665700907,D
8748,1.5314363774238124,C
8749,-0.6202975105277598,A
8750,-0.7043502397238213,A
8751,-0.41676434302490667,B
8752,0.464441451631003,A
8753,0.45586083452791903,C
8754,1.1109112191642556,C
8755,0.31169449959095974,C
8756,-1.1514760376982518,A
8757,0.466785591757556,C
8758,1.0851947507053707,D
8759,0.10765203297042268,C
8760,-0.19237348660861817,D
8761,-0.37843683316883264,A
8762,-0.1195556420692479,D
8763,0.18493692374689386,A
8764,-0.22829305826470422,C
8765,-1.4973756648971548,A
8766,0.6734749638491809,C
8767,1.8452374260978675,C
8768,2.0421080206583326,C
8769,-1.2336774604732503,A
8770,0.8483391266176161,B
8771,-1.348009320283659,C
8772,-0.9096898920426624,A
8773,-1.6546251549000859,A
8774,0.923440223688664,A
8775,-1.3119909434463222,D
8776,-0.8025120870132074,C
8777,1.0060301297515295,A
8778,-0.876213056121693,B
8779,0.28146827151184894,D
8780,-0.12679657909683617,B
8781,0.6666930718089561,B
8782,-0.21878749775882103,A
8783,0.3312721562620142,B
8784,1.2694933871043335,D
8785,-0.05457657621593367,B
8786,0.4312472435867016,D
8787,1.7005660741958462,B
8788,0.23162726295959557,D
8789,0.5786071610599072,C
8790,0.11218534870973482,B
8791,1.358838272215456,B
8792,0.6857915040216209,C
8793,-0.4314520596221001,C
8794,0.8108227844591791,C
8795,1.2511856590732902,B
8796,0.8514136485006134,C
8797,-0.16513243214111367,C
8798,0.2286253379625625,B
8799,0.38291343677162976,B
8800,-0.08472408717963119,A
8801,1.6556339325380698,D
8802,0.2611744941339165,A
8803,0.5496514318776585,D
8804,-0.1862774054721185,A
8805,0.7219225722237254,D
8806,-0.390382996076584,B
8807,-1.0248287163870287,D
8808,-0.29546611168367176,C
8809,0.865798515980378,C
8810,0.4387196404536701,A
8811,-1.5349568467313386,D
8812,0.10632037032630035,A
8813,0.11626163457228753,D
8814,1.003801822518313,B
8815,-0.44646031288512483,D
8816,-0.5124027247175112,B
8817,-1.0792537046002972,B
8818,-0.25223181384660065,A
8819,0.9324242486809599,C
8820,1.334817958650625,C
8821,-1.3533275794371589,A
8822,0.08436911933317072,C
8823,0.5693686494473471,A
8824,1.1382534378312004,A
8825,0.05532787220737973,D
8826,-1.536845800845892,A
8827,-1.2361956390245095,C
8828,1.9879922249774453,A
8829,-0.6032551192809473,D
8830,-0.274332182201601,A
8831,0.30766640672863593,C
8832,-1.076516373330351,B
8833,0.9789719977959125,C
8834,-0.7131423340866848,D
8835,-0.3943724993781488,D
8836,-1.3906596836069518,B
8837,0.12876071307625764,B
8838,1.3357596405962022,D
8839,-1.338126451665743,D
8840,-0.2469000904361936,D
8841,0.8707310966608374,A
8842,-0.12683700229008668,C
8843,-1.1490989413699864,D
8844,-0.6211666274228256,B
8845,0.969960427170994,C
8846,0.08495949580521549,A
8847,0.698016408769711,D
8848,0.40087460004449144,D
8849,-0.1928406224122768,D
8850,-0.36047170399253947,D
8851,0.45311825796409405,C
8852,-1.3645711919951429,C
8853,2.033616170383033,B
8854,0.5809992499793551,C
8855,-0.5198892619678093,A
8856,0.6625777553834191,D
8857,1.5697394779870701,D
8858,0.5579974319652233,B
8859,0.06975942110847166,D
8860,-0.3926318451302205,D
8861,-0.2286208149139571,B
8862,0.31380501681340406,B
8863,0.5842878999915334,C
8864,0.11699650971749671,D
8865,-0.3567466900154317,C
8866,-0.7463544099897187,D
8867,0.061181429577360724,D
8868,-0.10994345646250206,D
8869,0.6741557935165309,A
8870,-0.9240076089986878,B
8871,1.0241996860948548,A
8872,-0.023904157029040345,C
8873,-0.08896506216626247,B
8874,0.4826427990620249,D
8875,-1.00302566000841,C
8876,-0.9980103510763084,A
8877,0.6361834042683946,A
8878,1.2953492703672924,B
8879,-0.910976631120731,B
8880,0.7809308525851759,B
8881,-0.3306278959764759,B
8882,-0.5606452129040015,C
8883,-0.818216384788056,D
8884,1.118464844876877,A
8885,0.2107994832985577,D
8886,1.193448978694982,B
8887,1.6874126077745197,D
8888,-1.039375434910854,C
8889,0.9481158250430164,A
8890,0.02949310691833858,A
8891,-1.4078578155970947,C
8892,0.9857239006038061,B
8893,0.7624960825487919,B
8894,0.8958191718955801,C
8895,0.40298935505703687,B
8896,0.9694797973625247,B
8897,-0.6910076060612662,A
8898,-1.0414544525973588,C
8899,0.7331280802339091,D
8900,-0.18748169586690816,C
8901,0.9126256508937941,B
8902,0.41886293380635575,A
8903,-0.7752471187602396,C
8904,-0.5124187003224103,B
8905,0.003507262422945504,D
8906,1.1416606385211188,B
8907,1.1338235848307112,A
8908,-0.6873332658357891,C
8909,0.2141062698425964,C
8910,-0.7078911616443653,C
8911,0.9085188374339622,B
8912,0.8810776684976173,D
8913,0.5456419455449196,A
8914,0.5886167291086487,C
8915,1.0292138279008844,C
8916,-0.3375064227804906,A
8917,0.29792936897819894,C
8918,-0.12184639150447046,C
8919,1.9875007152884183,A
8920,-0.8779809038394273,D
8921,0.5024784096407626,B
8922,-0.5883252081833903,A
8923,1.7975788682291378,D
8924,-1.7035109923427603,A
8925,-0.9487927135340681,B
8926,-0.7353437032104181,B
8927,0.2087820491248702,A
8928,1.6416927594339583,D
8929,-0.2108580081964649,A
8930,0.26427032469598455,A
8931,0.8716892780504233,D
8932,2.175627662079668,B
8933,0.19097771792123883,C
8934,2.007129046725228,B
8935,2.079683050291834,D
8936,1.700268792859778,D
8937,1.0570105374308822,B
8938,-0.170529466359576,A
8939,0.44638168527149963,D
8940,-0.9363092068208568,C
8941,-1.2902129237633067,C
8942,-0.4004532784354098,C
8943,-0.598755833891829,B
8944,0.06170849966560808,C
8945,0.5634959604266709,D
8946,0.846979125104882,D
8947,-0.609213241091657,D
8948,-0.4245290132975336,A
8949,1.016489915236142,B
8950,-0.5560050777333887,C
8951,-1.352835715303211,C
8952,-0.4779559116425866,C
8953,1.056419760056082,C
8954,0.34952043771380065,C
8955,1.6507306869379361,A
8956,-0.6008711857559896,B
8957,0.3701568707500605,D
8958,-0.1912390585940379,C
8959,-1.3847079485439036,D
8960,-0.9767428321038129,D
8961,-1.0837671048268205,B
8962,0.5657747450528927,D
8963,1.0953516278928666,B
8964,0.25225241203252385,C
8965,-1.219077425704944,C
8966,-1.675203915167561,C
8967,1.5849905529304642,A
8968,0.25633266932674276,C
8969,-0.13589526329294893,D
8970,-2.4423537679568152,B
