ID,值,类别
4154,1.028355965271336,D
4155,1.0630698482120156,D
4156,1.153360461831832,D
4157,-0.12444971794583841,A
4158,1.8233898439788607,A
4159,0.07131014743755433,A
4160,-1.1586579086899749,C
4161,-0.9300609506245833,A
4162,-0.4304912058826565,D
4163,0.29232767647681207,A
4164,0.11154486939054908,D
4165,-1.5594798153816563,A
4166,1.9090360557548802,A
4167,-0.2839041870554799,A
4168,-0.5567160063897744,B
4169,-0.9810522230310124,A
4170,-0.03725048423005668,B
4171,-0.8068822142536984,D
4172,0.12605997291496845,B
4173,0.7929819845769203,B
4174,-0.6682780548513414,C
4175,2.3332900935689507,D
4176,-0.9053091249819538,D
4177,0.16638054131728783,B
4178,1.544960051199749,D
4179,-2.092242250901362,C
4180,-0.05350222433424426,C
4181,0.38331009482973005,A
4182,0.20708653729677626,A
4183,2.3647893676437626,C
4184,1.9354066889580812,C
4185,-0.22226100635708618,A
4186,0.12435184311055315,A
4187,-0.3460403451082539,A
4188,0.6940624474446521,A
4189,2.3904312298414045,D
4190,-0.5944013088545381,C
4191,1.1071631023131343,C
4192,-0.4934122586532087,A
4193,0.02815091398968246,C
4194,1.0249888621831325,A
4195,0.5710559518633761,D
4196,-1.3099563439051178,C
4197,-0.42452322451744395,B
4198,-1.2967472558532653,C
4199,-0.29559510095078256,A
4200,-1.638315452177522,A
4201,-0.006805804853106004,C
4202,0.9972735523787601,D
4203,0.9382534115080217,B
4204,0.24739359685108958,B
4205,-0.30264654236989724,C
4206,-0.39103982299894596,A
4207,-0.11517468718239716,B
4208,1.2165395646416075,A
4209,0.28939390506666335,C
4210,0.8526692762598739,D
4211,-0.9032319236879289,C
4212,0.9339098271376192,C
4213,0.3202260575282529,C
4214,1.8542615144249581,D
4215,0.567807958762623,C
4216,0.3583521331643921,B
4217,-2.471092763822069,B
4218,1.1508699950792687,C
4219,0.6052398973373637,D
4220,0.13552063850810606,C
4221,-0.9398313383852444,D
4222,0.015252137130967923,C
4223,-0.3380457804404564,C
4224,2.613522432576528,C
4225,-0.2634855606443034,D
4226,1.4421636314429682,B
4227,-0.4809914608616877,A
4228,0.6112069545029992,A
4229,0.6647601051072376,C
4230,-0.7090899189892693,A
4231,-0.8331006392787905,C
4232,-1.6430802803503868,B
4233,0.2594061913333178,C
4234,-0.6267702940168413,C
4235,-0.0363187358029049,D
4236,-0.6398978687580206,B
4237,-0.34658037136122655,B
4238,0.9210723572366133,B
4239,1.1282745250209325,A
4240,2.1952892221944045,B
4241,1.0774447785636085,A
4242,-0.127615355895603,C
4243,-0.6176082619154974,D
4244,-0.1274085717227937,D
4245,-0.19611754120089997,D
4246,0.5657582671145983,B
4247,-1.3192636536774212,C
4248,-0.28901749066775534,C
4249,0.14135963942190372,D
4250,-0.29970749955805515,A
4251,-0.7660883085658162,C
4252,-0.29005999309045183,A
4253,0.8506648660210591,B
4254,0.05447124713002947,B
4255,0.5559360312124968,B
4256,2.7536150766561875,D
4257,0.030986860366485177,B
4258,1.1214215750563592,D
4259,2.140429954551866,C
4260,0.8667575782143367,B
4261,0.23716982883960327,D
4262,0.24405832224284102,C
4263,-1.141918936235464,C
4264,-0.9681906398871788,D
4265,-1.00355820423688,D
4266,0.4204528232883763,D
4267,0.7255245656917161,D
4268,-0.09704543116909348,C
4269,1.5888966452889897,A
4270,1.1254916558312793,D
4271,0.570464373466109,C
4272,0.4428279651599061,A
4273,-1.153555436372986,B
4274,1.2092294508161088,A
4275,0.30681590959494565,C
4276,-0.29336627646936697,B
4277,1.6050149547011112,D
4278,1.4401868946835872,A
4279,-0.8531977543188669,D
4280,-0.17425366010864984,D
4281,1.347866373649363,B
4282,-1.0016106930567392,D
4283,2.1979006714948324,B
4284,-0.15943213747167687,D
4285,0.1019569989695154,D
4286,-2.165663556928388,C
4287,0.5161591316624528,B
4288,1.0102906798079943,D
4289,0.7361710591064664,B
4290,0.8965892997597997,A
4291,0.11299212089336781,A
4292,-1.033747226003618,B
4293,1.075314832278681,A
4294,0.48287236564288105,B
4295,0.31525307854617163,A
4296,-1.3784686005216849,B
4297,0.09472388032535112,D
4298,-2.5284745934512163,D
4299,-0.845932950022729,C
4300,-0.8404840241076248,C
4301,-0.30731758823313865,C
4302,-1.0546609268228957,B
4303,0.9581610955929802,A
4304,0.930691449405675,A
4305,0.6231988872998439,A
4306,1.6049288232983843,B
4307,0.5731126221301864,B
4308,-0.7026641205887226,B
4309,-0.6692455226976016,B
4310,-0.8821441728066853,C
4311,-0.2540882728726289,B
4312,-1.0011071280404755,D
4313,-0.9297476775263835,D
4314,-0.5117883421765808,A
4315,-0.36985727772588567,A
4316,0.4615624652148653,D
4317,-0.6660519596001391,D
4318,-0.5155647985875463,B
4319,0.14592382008892252,C
4320,0.8282665478669274,B
4321,0.33383720239640735,A
4322,0.004774533349848619,D
4323,-0.22819286593361301,C
4324,0.27644458368750086,A
4325,0.13603119114177897,C
4326,1.2232669458674874,B
4327,-0.8654713485339621,A
4328,-0.28746303045211063,C
4329,0.23049741377996513,B
4330,-1.301010232185897,D
4331,-0.08422156598626399,A
4332,0.6006084897777071,D
4333,0.6735174466812822,D
4334,1.066388316971237,B
4335,1.5060230639967962,D
4336,0.32537830301665177,A
4337,-0.3090756523783245,C
4338,1.3363388418437645,D
4339,-0.1281172687680339,C
4340,-1.8556857127555382,A
4341,-0.41193763941937417,D
4342,0.030838182742420187,D
4343,-0.6829463638829605,C
4344,-2.0431580722941187,B
4345,-2.18638881941609,B
4346,-0.36357209892238734,C
4347,-1.831308224134722,B
4348,1.3971493973806197,C
4349,0.3371505281380838,A
4350,0.27699247064251875,D
4351,0.4951471097083597,C
4352,0.3111445167969848,A
4353,-2.6585387346450657,D
4354,0.6242946147738383,A
4355,-0.8541612079331696,C
4356,-1.3943396784725655,D
4357,-0.7604045306918525,D
4358,-1.2264480564874283,C
4359,1.4098161571648955,D
4360,1.141378984053963,D
4361,-0.1280701427400378,C
4362,0.028191988865314165,D
4363,-0.4047109574360256,C
4364,0.3997492919368586,A
4365,-0.8707948388646006,B
4366,-0.8256481649996467,A
4367,-0.7038732835820428,A
4368,-0.9522531432505305,A
4369,-1.3111912027606074,A
4370,-0.023808767536515327,D
4371,-1.5367917921144003,C
4372,0.9661238825684695,D
4373,-0.2706972509358862,B
4374,0.4252685663051449,C
4375,-0.04550957384624625,B
4376,-0.9680392287795165,C
4377,-1.856825876936817,D
4378,1.6216207311122766,C
4379,2.586139372572569,C
4380,-0.888573590554384,D
4381,0.5183584676290324,D
4382,-0.6894547053009566,B
4383,-1.6175372446539813,B
4384,-1.5064748486032515,A
4385,-0.5186717146388011,B
4386,0.8169212712437196,B
4387,0.6863779510487251,A
4388,-1.5796997028098272,D
4389,1.0234190805949328,C
4390,-0.370423160331418,A
4391,-0.29820790673539604,D
4392,0.5658573265402241,D
4393,0.7906887668556263,C
4394,-0.0420015287716496,B
4395,1.879578089934133,B
4396,-0.8704745326613744,A
4397,0.6008702397891574,A
4398,-1.3415887238896915,C
4399,-0.19248303086387042,A
4400,-0.11665893939326545,B
4401,-0.4843114800752915,C
4402,-0.8585220489639119,B
4403,0.611929179613456,D
4404,-0.1492537589407531,B
4405,1.2250196255055181,B
4406,0.8626941181272115,B
4407,-1.826601933283037,D
4408,0.9478914081570078,A
4409,-0.9284612227359444,A
4410,0.41223049277657287,A
4411,0.7610845704938718,C
4412,-0.09379555353805964,D
4413,0.6894847457742036,D
4414,-1.7816446510983395,C
4415,1.4977590431962968,B
4416,0.28623065847245005,D
4417,0.04151976234976801,A
4418,1.6738327153280603,B
4419,1.1375038960324242,A
4420,-0.0023859503102637808,D
4421,-0.09891989627071505,D
4422,-0.5315548049114454,C
4423,-1.574795119899255,D
4424,0.13739863541277955,D
4425,0.873353965674756,B
4426,-0.09379521471062453,A
4427,-2.954510132323215,C
4428,-1.3379670554879066,B
4429,-1.725128689805912,A
4430,0.009921268960833207,C
4431,0.6954207927792901,D
4432,-0.22039820361894583,D
4433,1.5839072577433693,D
4434,1.3996709132627307,C
4435,0.8360227001350682,A
4436,1.2103646514364754,A
4437,-1.1681641540963201,D
4438,1.6889755002326605,A
4439,-1.003578485352473,D
4440,-2.2308367765522137,B
4441,1.6774063027400792,A
4442,-0.9009061017070158,A
4443,-1.8011754572491823,C
4444,-0.9490180065866908,D
4445,0.24122103026149747,D
4446,0.00544296886425009,B
4447,0.33231461323425343,B
4448,0.16293524361287193,C
4449,-2.167503343509169,D
4450,0.7621908555954354,A
4451,-0.5690354890044368,C
4452,-1.4710213152508569,D
4453,-2.045328850589015,C
4454,-1.535251754074559,C
4455,1.575173099697324,B
4456,1.2382685349897724,B
4457,-0.2637643387657288,D
4458,0.6574448202542095,D
4459,0.7410679092480719,B
4460,-0.10573387083086333,A
4461,-0.6560047792087232,A
4462,-1.595469737868556,B
4463,-1.0806436276826303,C
4464,0.4816553483137136,C
4465,0.6853988056823186,C
4466,-0.8977576762758444,D
4467,1.0323212846613947,C
4468,0.23847702299219573,D
4469,0.8932134344028573,D
4470,0.6415047596743354,D
4471,1.560129505546244,A
4472,-1.2938025030701399,D
4473,0.09055271234873882,A
4474,0.2348880497975043,C
4475,1.1643724163522784,C
4476,-2.300620201245826,A
4477,0.03829044006575361,A
4478,-0.5702810762108225,D
4479,0.18663032246335978,D
4480,-2.1349845020260063,C
4481,0.0014218429336743932,D
4482,0.8961572137538544,C
4483,0.696944401365843,A
4484,-0.017516411348529003,B
4485,-0.8895034564197161,C
4486,-0.6128276309469955,B
4487,0.07150100221030231,D
4488,-1.1211057902779324,B
4489,-0.8870974592162821,A
4490,0.18927744424486584,B
4491,0.6698619965394271,A
4492,-1.1445091260268545,A
4493,1.2891923925030524,A
4494,0.07505916274048718,B
4495,-1.0667574944102831,B
4496,-1.5837565550766417,A
4497,-0.5603234537870473,B
4498,1.2722509383657221,C
4499,1.346264200675525,B
4500,-0.1998699672373097,A
4501,-0.21539840163056115,C
4502,1.5039838959907104,D
4503,-1.2939977936328997,D
4504,0.30527203521558727,D
4505,-1.6119385915369497,D
4506,0.55770346045806,B
4507,-0.45983154026436845,C
4508,1.2508469039100072,B
4509,-0.8090956399209325,B
4510,-0.27994724294500156,B
4511,0.17645896205864103,D
4512,-0.5597792238493393,D
4513,0.9484793825775613,C
4514,0.1305813889028363,D
4515,-0.8409154952669475,B
4516,-1.0594555141721227,D
4517,-1.7917748817106383,D
4518,-0.2911297591172817,D
4519,0.7755663590180129,B
4520,-1.3131276988414657,C
4521,0.6935336045698282,D
4522,0.5080344926355642,B
4523,0.6620561104780005,B
4524,0.22534893097780773,D
4525,0.4345389271237393,D
4526,0.7767629783513396,D
4527,1.0712368849616951,A
4528,-1.7807568407190506,C
4529,1.566047702151261,C
4530,-0.005111728885958943,C
4531,0.6236298081771341,B
4532,0.6925301251744347,D
4533,-0.47285430898661174,D
4534,-0.18752089349046797,D
4535,1.7289972116146337,B
4536,1.3092566292242622,A
4537,1.476920918857038,D
4538,1.429539084069049,C
4539,-0.5851543390832156,C
4540,0.8420144776894337,D
4541,1.5013509075791986,C
4542,0.3243797399387146,B
4543,-0.7085737440682858,B
4544,0.2735810417059364,C
4545,0.4395068744106509,B
4546,0.3394408477283778,A
4547,-0.9004454741918714,B
4548,-0.24493327247150135,A
4549,0.8013750991547293,B
4550,-1.4501532636373802,C
4551,-1.7473974218322177,A
4552,0.4291030059124215,D
4553,-0.4889538800800792,D
4554,-0.5718335101466914,A
4555,-1.1595660136704806,B
4556,-1.1636743953138877,D
4557,-0.34894506704099787,B
4558,-0.2470900979163075,D
4559,1.0563758062882282,C
4560,-1.0915554920439605,B
4561,0.4496371818748537,B
4562,-0.624613421177871,C
4563,1.201848869529653,D
4564,-0.4173789129536276,B
4565,-0.2814021691842263,B
4566,0.8536047575001776,C
4567,1.0968582225221641,B
4568,-0.427276711894288,C
4569,-1.284263875718588,A
4570,1.2903924441234005,A
4571,0.1611122890559867,D
4572,-0.5862373230294063,D
4573,-0.5799110445697169,A
4574,-0.3820754894881687,C
4575,1.3724908703569945,D
4576,0.3808946642535535,A
4577,-1.493348424233989,A
4578,0.385525137584859,A
4579,-1.3290960423429794,D
4580,2.093247144213899,A
4581,-0.4313763103199176,C
4582,2.03957932116852,A
4583,0.5444275527251912,C
4584,-0.07634803685900726,A
4585,1.5025720018057431,B
4586,1.1144059474488104,D
4587,0.3083664005138012,D
4588,-0.8959074699029648,A
4589,0.22487101072010898,D
4590,-0.3628809508763236,A
4591,-0.37546972616137586,A
4592,0.7326877232748663,D
4593,2.1345414549574824,A
4594,1.09253642708413,C
4595,-0.0416649409770058,A
4596,-0.7321137155309199,B
4597,-1.0150693128044743,C
4598,1.8757491059331364,D
4599,-1.7707812480170115,D
4600,0.3188540404752228,B
4601,-0.5202963557445689,D
4602,-0.2551183890390853,D
4603,-0.6499117608450506,B
4604,0.28567770511245166,C
4605,-0.8604489486132187,B
4606,-0.17947703765015016,A
4607,-0.8068918701673321,A
4608,1.5373396212257864,B
4609,-0.6771248881471174,C
4610,0.10793549085296736,D
4611,1.218507035783012,B
4612,0.3316606011145652,B
4613,1.142179430058094,D
4614,0.5751210997135637,D
4615,0.13280106138391126,D
4616,-0.7942746116901592,C
4617,-0.39663601821424305,A
4618,0.9345681603343093,C
4619,-0.11270285594266799,D
4620,0.5763130125328445,D
4621,1.6942269341719443,D
4622,2.8175093821147015,A
4623,0.8411041845655908,C
4624,0.1090069268590084,B
4625,-1.3868736076445594,A
4626,-1.801441280780821,C
4627,0.3817308074680447,A
4628,0.5465852399308987,A
4629,1.2500523234210859,C
4630,-1.3717453893758207,D
4631,0.5314097317802543,B
4632,0.477238626240953,C
4633,1.0693662501539065,D
4634,1.7740674174424031,B
4635,-0.5765164134976092,D
4636,-0.5587388823907542,B
4637,0.2851706971264215,C
4638,0.826861201241428,A
4639,0.08312999781167163,C
4640,-0.21460926570260638,D
4641,-1.3110368471460587,B
4642,-0.4900085174372918,A
4643,-0.12192324907351719,D
4644,-1.58171533468071,D
4645,1.8379028258907668,C
4646,-1.0485259914943377,C
4647,1.2084584600672945,A
4648,0.1639166051191281,D
4649,-2.164848911752475,D
4650,0.6698146790375121,C
4651,-0.5605200052863129,B
4652,0.6806319052540288,B
4653,0.08624683233164,A
4654,-0.7296858598042024,A
4655,-0.5616447031353925,C
4656,1.0362625823045037,D
4657,-0.7584732884625697,D
4658,0.49960388582715415,D
4659,0.17862215261883216,D
4660,-0.5242354192236879,A
4661,0.811487496531942,B
4662,-0.6931656207473738,B
4663,2.445022648506234,B
4664,1.7559178091728422,C
4665,1.2049947102269292,C
4666,0.049956811549608536,B
4667,0.06355800997293577,C
4668,-0.8043846026643094,A
4669,-0.015724463677293875,B
4670,0.20799631033835425,C
4671,0.042537305392466876,C
4672,-0.2671184479870316,A
4673,0.7194971884806851,B
4674,-0.0686811518453462,A
4675,-1.1482173584152282,B
4676,1.2987757209380728,B
4677,-0.2741592468582177,B
4678,0.7599740692433894,B
4679,-0.661438137786129,D
4680,-2.140060191187645,C
4681,-0.7557660946516299,B
4682,-0.23070577851005195,A
4683,-0.8314655659525377,B
4684,-0.30433972311254515,C
4685,0.18112467820777736,A
4686,-0.8812080367321704,C
4687,0.6614759286877752,A
4688,1.5905863779199858,B
4689,-1.826204042438749,B
4690,2.135498676536408,C
4691,0.4978924763934356,D
4692,-1.2104802776131782,B
4693,0.7007536243229361,B
4694,1.586788931336192,D
4695,0.49157799879118036,A
4696,-1.7617359124362169,B
4697,-0.23042321912427283,B
4698,-0.9414788053036437,A
4699,0.5816867583071386,D
4700,0.3832301335119199,B
4701,-2.5160863059330336,A
4702,0.8689092600723013,A
4703,0.06040495163037551,A
4704,-0.40680724920642836,C
4705,0.8129515926306394,C
4706,0.9111103981836929,D
4707,-0.2596861956491474,D
4708,0.534706043887737,C
4709,0.2618829166229294,C
4710,1.1859621948146415,B
4711,2.0860785710652587,B
4712,1.3214114458954302,A
4713,-0.6703754902476982,B
4714,-0.8046890981066839,D
4715,0.878041592147676,A
4716,-0.451356979524606,C
4717,-0.16992720704836856,A
4718,-0.8262680447366095,D
4719,0.3981788539208012,A
4720,-0.9546966660114884,A
4721,-0.10557595779549134,B
4722,-0.051568774864514194,A
4723,0.6993017212709093,C
4724,1.3712388185727438,A
4725,-1.0916378355068375,A
4726,0.21007113547364076,D
4727,0.2677370126478303,B
4728,-0.5410135323777315,D
4729,0.35894630966116936,B
4730,-0.7883122952410179,D
4731,-1.861920801096733,A
4732,1.0068987859572303,A
4733,0.17085938960467514,B
4734,-0.8109629599642941,A
4735,-1.4654225879263485,A
4736,-0.0006851832033652803,D
4737,0.5358668996865676,B
4738,-1.4466761260922059,B
4739,0.5435845038137898,C
4740,-1.2387529810421791,D
4741,1.0465300337151107,B
4742,-0.5562384182394028,A
4743,-0.37402015668039196,D
4744,1.8306630105751351,C
4745,-0.9220746254759989,A
4746,-0.4573016239512631,A
4747,0.6148334446568245,A
4748,-1.6059700583924101,B
4749,-0.6345253556202423,D
4750,-0.7783695233703021,B
4751,0.740272617063446,A
4752,0.8876453930468569,C
4753,0.17030549162839864,B
4754,0.9660428591534169,C
4755,-1.0886719346770894,D
4756,-1.9650830769649756,C
4757,-0.17126685106430972,A
4758,0.599784005696402,D
4759,3.1793302596808997,C
4760,1.0525544785951266,C
4761,-0.2516321625277545,A
4762,-0.4023215501573399,A
4763,-0.9609565049221448,D
4764,0.5207956975832303,B
4765,-0.2794394011404729,B
4766,0.7597162257296599,A
4767,-0.9703508652499468,A
4768,-0.734589821641355,D
4769,-1.7096031518736334,B
4770,1.0865377545222719,B
4771,-0.9105301546162361,D
4772,-0.7205572923984155,C
4773,1.2552738694366432,C
4774,0.6954841902170221,C
4775,1.503062757023646,B
4776,1.164607118199835,B
4777,0.4940631583075671,D
4778,-0.913472544661577,A
4779,-0.8056118082192324,D
4780,-1.3778823697184273,B
4781,-0.9211236928097981,D
4782,0.2110877877200918,A
4783,-0.6741903451628042,D
4784,0.5973527003770205,C
4785,-1.6840997349801685,B
4786,-0.06930752071293257,B
4787,-0.49253419041625784,B
4788,0.9446904459759133,B
4789,1.3931837455346752,B
4790,0.11652164508103316,D
4791,-1.3687807729837178,A
4792,-0.8320439675160253,C
4793,0.3845364329557485,A
4794,1.603599966826917,B
4795,1.3762065114683497,D
4796,0.6035676993428567,D
4797,0.6714380779579096,B
4798,-0.3457546508559451,D
4799,-0.2067749618029579,A
4800,-0.5170054258148904,B
4801,2.019720278864085,C
4802,-1.266808124609397,A
4803,0.0794978257742668,A
4804,-1.937367158059428,B
4805,-2.303693999160802,A
4806,1.6088474694060233,C
4807,0.46932703535781517,B
4808,1.8365700522289627,C
4809,1.6387324448302647,B
4810,0.8283174562054351,D
4811,0.13656032031809479,A
4812,1.5110758087499856,B
4813,0.04274382635293004,D
4814,-0.4373686680262291,D
4815,1.10601995018446,B
4816,-0.7407488032154246,B
4817,-1.2600481413808131,B
4818,0.8569572941108214,D
4819,0.9969232075868223,B
4820,-0.8779862936838615,B
4821,-2.68668926052873,D
4822,-0.18068552536931629,C
4823,-1.6093018600480564,D
4824,0.7667299508078529,B
4825,1.269005914466948,C
4826,-2.3578544398226895,A
4827,0.0847942133706937,D
4828,-1.1009343584224391,D
4829,0.27682284899073545,B
4830,0.672397378540096,B
4831,-1.8932913690093904,B
4832,-1.2099132896051459,A
4833,-1.3883254102532092,A
4834,-0.4814424590944917,C
4835,-0.3050719745519091,A
4836,1.5602775000508047,B
4837,1.0368877450804999,A
4838,-0.5538060582465223,D
4839,-0.6011663815627313,B
4840,-0.9718964833132915,B
4841,0.03551579414628853,C
4842,0.058261393229368505,C
4843,1.000112871952369,A
4844,-1.1867285149901419,B
4845,1.1056531435880628,B
4846,0.26301055787387595,B
4847,-0.31930088177698956,B
4848,-0.6967337736749761,B
4849,-1.09063143169545,D
4850,-0.20562143620298787,A
4851,-1.1090820609363938,A
4852,1.2048666899813514,A
4853,0.45769245243674117,B
4854,-0.2737484580609924,C
4855,-1.1226000494411694,B
4856,0.3963816754993936,A
4857,1.5643100589833174,D
4858,-0.5795612236337261,D
4859,1.1118445369302692,D
4860,0.38282696950286066,D
4861,0.015183890265675477,C
4862,-0.14321912642442552,B
4863,0.8509873961039393,C
4864,1.3333969192984176,D
4865,0.06082069759027009,C
4866,-1.1120100560702855,C
4867,-0.6205986523057146,D
4868,-1.1848623947936572,A
4869,-1.135490487373193,B
4870,0.21399396928880465,B
4871,-1.4013046854917115,B
4872,0.8872800697970318,D
4873,0.13366428471769418,D
4874,1.454065007003078,A
4875,-0.649783730681724,D
4876,0.04654277099006479,B
4877,-0.9775422168664759,C
4878,-0.20435736606360166,B
4879,0.8553780208940175,A
4880,-0.7528567232277297,C
4881,-1.6474334711240246,C
4882,0.3948978262267878,D
4883,-1.1493582967182807,B
4884,-1.314581270614279,D
4885,1.155798196008824,D
4886,-0.11125228250499715,A
4887,-0.04693466579070591,D
4888,0.09735490221854042,D
4889,-1.0337175128023757,D
4890,1.2243628199119205,B
4891,0.5026977275655128,D
4892,-1.6353289864491738,A
4893,-0.8901830181849377,D
4894,0.4585524930289449,C
4895,0.3745617661780618,B
4896,-0.5113865267046096,C
4897,-0.5335570245168239,C
4898,-0.9370617071475332,B
4899,-1.118295368556881,C
4900,-0.15368626902084243,D
4901,-0.7323297323137292,B
4902,-0.4926591228031912,C
4903,0.772512940852165,A
4904,0.5638674537603826,D
4905,-0.246150439896622,B
4906,-2.4839284916373847,A
4907,0.8419496924627501,D
4908,-1.2332367176796644,A
4909,0.38123258715846764,C
4910,-0.17368973240469146,A
4911,1.8061237618847317,D
4912,-1.0087692952937752,D
4913,-0.36730130651598414,A
4914,0.3552483324192487,B
4915,-0.47040140922335766,C
4916,-0.011882578875082218,B
4917,0.8478788008601423,A
4918,-1.4068014332542311,B
4919,-0.4374931316209757,A
4920,0.25363058704115404,A
4921,0.5332010849890124,D
4922,-1.273713753281908,C
4923,1.3655998067857544,B
4924,-0.6727344468088755,A
4925,-1.3680897788502049,A
4926,-1.2054619516216856,B
4927,0.3195097995143769,D
4928,0.049938894674647065,A
4929,0.3938030390237728,C
4930,0.7622708249749549,D
4931,0.21743587433563738,D
4932,-0.1853684326942023,B
4933,0.20120050082589283,D
4934,-0.4270175970455937,A
4935,-0.7378457550952279,B
4936,-1.4833873113422242,B
4937,-1.1770915140895075,A
4938,-0.11312739435784505,D
4939,0.15708743996221128,B
4940,-0.2791432104277718,D
4941,1.4329752999822127,C
4942,-0.7515140247685108,C
4943,-0.1773145956511012,D
4944,-0.6944123716827908,A
4945,-0.9626184908286408,B
4946,-1.9394665924658576,A
4947,1.3618211559724993,B
4948,-0.039329789358555994,A
4949,-0.9175840869358423,D
4950,-0.24739320661273706,A
4951,-0.6097370933098772,D
4952,0.034639069635075105,B
4953,-0.6418391562745959,B
4954,2.176031752411953,B
4955,0.6041036810418734,D
4956,1.7508421804882994,D
4957,1.5652963439744965,A
4958,-0.3201731362937876,B
4959,-1.572429643074659,C
4960,0.5715692431052318,A
4961,0.6873673224617481,D
4962,-0.4073127736919892,B
4963,0.47324915770158327,D
4964,-0.3037639348762621,C
4965,1.3302208750223732,A
4966,-0.22073906232824858,D
4967,0.22319805397165793,D
4968,0.7108350426609353,A
4969,-1.3490051280027338,D
4970,-0.6611188944005335,D
4971,-1.1393177906562197,C
