ID,值,类别
2287,1.6612444737413004,A
2288,0.4983772818249813,A
2289,1.349062915519555,B
2290,0.3190159207337635,D
2291,0.24497241683595392,D
2292,0.23842273597126865,D
2293,0.545115703185543,B
2294,-0.22918394756843874,A
2295,-0.7836411258955298,C
2296,-1.088948041319229,A
2297,-0.710664430561116,C
2298,0.9117619726612747,D
2299,-0.35170347643943994,A
2300,0.9667301766455595,B
2301,0.1719438008825375,D
2302,0.32872222443476057,C
2303,-0.03131774111997095,C
2304,1.5884775911086773,A
2305,0.4039321225330893,A
2306,0.6559516059142265,D
2307,0.15775343526238914,B
2308,-1.5134573348724434,C
2309,-0.9745421033001415,D
2310,-1.1165508382946636,B
2311,0.2084135503476757,A
2312,0.5543854914329748,A
2313,-1.5223485508598593,D
2314,-0.5493600481057713,A
2315,-0.26701561638716015,D
2316,0.6153352072904751,B
2317,0.07010409662007898,C
2318,2.0424889472384433,C
2319,0.020311764624323745,D
2320,0.6966461586399018,D
2321,-0.6633494360276919,A
2322,0.6259862864081619,D
2323,0.7838844436730349,A
2324,0.8260526592139611,D
2325,-2.4653930709109324,D
2326,-0.5569446784988826,A
2327,-1.097703493520462,B
2328,0.21875521685211896,C
2329,0.2843727029168193,B
2330,0.03705507732170764,C
2331,0.5929310296156254,C
2332,-1.2969461283762855,D
2333,0.4055989124540455,B
2334,1.3419449272834365,A
2335,0.23653497295110526,A
2336,0.8001657402947102,D
2337,1.7191479897567519,A
2338,-0.8169569950212193,D
2339,1.7509294824938155,D
2340,-1.1113647066491683,C
2341,2.615480318547871,B
2342,0.45349674809262813,C
2343,1.4645326799832425,D
2344,-0.6310172535881069,B
2345,2.579305208452258,A
2346,-1.4189201092959784,A
2347,0.0005919604099224482,C
2348,-1.5661104142832214,D
2349,0.21120668261101327,C
2350,-0.010272348007825676,A
2351,-0.07096867142548866,A
2352,-0.7793588233516848,A
2353,1.84714656265474,C
2354,0.13797400373011393,C
2355,0.39893238810709064,A
2356,-1.6832080223478971,B
2357,0.06229783146697306,B
2358,-1.4761026007180298,C
2359,0.18660285512540126,B
2360,-1.2227687528507745,C
2361,0.46248584604967063,A
2362,-0.7106975013528798,B
2363,-0.9146964927673432,D
2364,-0.32733227937135095,A
2365,-0.822272540273661,B
2366,0.14758755256510053,B
2367,0.6658822069958027,B
2368,1.0043823046275588,B
2369,1.299172116442576,C
2370,0.2873393151949429,A
2371,-0.996243919784813,B
2372,1.4921249141919648,B
2373,0.4028683294350516,C
2374,-0.13316815468541776,B
2375,1.145513466637096,C
2376,-0.9248207329687893,A
2377,0.27584369860684477,A
2378,0.14280188756682574,D
2379,0.9049515427505084,B
2380,1.0111032894339989,B
2381,-1.0288509219661246,D
2382,0.408384640010373,D
2383,0.23504174163639163,A
2384,-0.7512871188792422,B
2385,-1.105838149880793,B
2386,-0.14828173345581877,B
2387,0.28046871564753145,D
2388,0.43829674562372734,C
2389,1.760395658660921,D
2390,-1.0493724371049176,B
2391,-1.9805053607040555,A
2392,-0.1948545520664025,B
2393,1.1078803584027619,A
2394,0.07623723649245859,A
2395,1.0098187621392667,D
2396,1.101833791983707,A
2397,-1.0095454807422868,D
2398,1.2497808135205515,C
2399,-1.0879070702663638,D
2400,1.1538447116114219,D
2401,-0.9407496260234438,B
2402,-0.16247765649164397,B
2403,2.0155078366237427,C
2404,1.6295000108616098,A
2405,-0.8962097487364644,B
2406,0.08989539693652902,D
2407,-0.9306567556742142,A
2408,-1.2530175042449303,D
2409,1.1492937692446892,C
2410,-1.3206026031161235,D
2411,-0.5699582738386346,D
2412,0.6800953078552534,B
2413,1.05614846965907,B
2414,-2.2544053164398226,B
2415,1.157058175436609,B
2416,1.0891458819439204,D
2417,-0.010208807686136162,A
2418,0.6037690996909304,A
2419,-1.4799722398561805,B
2420,0.2470318739066585,A
2421,-1.535092305652465,D
2422,1.350076224799897,C
2423,-0.10748486226882424,D
2424,-0.6287442411574566,C
2425,-1.8638480980167826,D
2426,0.15696917959444362,C
2427,-0.21967639828425467,D
2428,0.7222053145307147,C
2429,-0.6106509477619888,A
2430,1.2994287116941108,A
2431,-0.4592468767845785,D
2432,0.03367909209513352,C
2433,0.5723096008474499,D
2434,0.10085455612769145,A
2435,-1.4607419233201882,B
2436,-1.5567776506728195,B
2437,-0.1937179032659424,C
2438,-1.613097072318745,D
2439,0.32765863477318596,B
2440,-0.6292826167022765,B
2441,-1.6216347931898825,B
2442,1.5400931486656646,C
2443,-0.020540508721078536,A
2444,0.8405139866216663,A
2445,-1.3370785101469327,C
2446,0.35885985022629546,B
2447,-0.6885128447527531,D
2448,1.1260626986033995,A
2449,-0.3841114935241264,A
2450,2.4138973829644113,A
2451,1.6960035830388822,A
2452,-0.08357483894508698,D
2453,1.405280568360742,B
2454,-0.11151568479646236,A
2455,-0.647657715064675,B
2456,0.7162337913425217,A
2457,-0.45845971648001976,C
2458,-0.262237499927133,A
2459,0.4415493946428055,A
2460,-1.5093448264937912,D
2461,-1.8015246501607092,A
2462,1.4543629979997887,B
2463,1.0252644094424455,C
2464,0.5142858217489944,C
2465,-1.1251035695271543,C
2466,-3.3935681495467134,B
2467,-0.3308371868893023,C
2468,-0.8922417501855352,A
2469,-1.4600754598502188,A
2470,0.32961618319674313,B
2471,0.9114765577223076,B
2472,0.07210767837154539,A
2473,1.4952662332260342,A
2474,0.8523462689962356,C
2475,-0.5424972055335427,C
2476,0.4464621063192037,D
2477,-0.4093816277512928,A
2478,0.23736259494239725,B
2479,0.3779702520990532,B
2480,1.9819686099825904,B
2481,1.035030621877717,C
2482,-1.11241037218492,D
2483,-1.4594136952747259,B
2484,-0.2029436570972669,A
2485,0.6117297309939795,D
2486,-1.4355859610333301,B
2487,-0.8948355666394879,D
2488,0.20555507135422263,C
2489,-1.293405848295176,C
2490,-0.34700199080472693,A
2491,1.608881185878747,B
2492,-0.045290067953085204,B
2493,0.6131216097560922,A
2494,-0.13122561441985833,A
2495,1.1183134672660298,C
2496,-0.5095929818446171,B
2497,-0.15703998979231418,D
2498,1.270909673321289,D
2499,0.3932083840769689,C
2500,-0.2261877349156346,C
2501,0.33060675777501075,D
2502,0.26206255357929953,B
2503,0.5885150619668259,D
2504,0.8186619281699805,C
2505,-1.9129241333665128,A
2506,-1.131448504980344,B
2507,-1.357180429635571,A
2508,-0.3842237779970932,D
2509,0.9030062277127149,C
2510,-0.1296865276883609,C
2511,-0.06325798737419965,D
2512,0.10415597847270898,C
2513,0.6261087161334219,C
2514,-0.36772084422758833,C
2515,-0.2011383360338306,A
2516,-0.5650212968943171,A
2517,0.6153186458723728,C
2518,0.03221218073313367,C
2519,-2.0302836651863556,B
2520,-0.7332116261926759,D
2521,1.4896505361920023,A
2522,-0.14486471691862218,A
2523,0.0696835400547344,C
2524,-0.012739794326053624,A
2525,-1.2046680447177225,B
2526,-1.1798498494780558,C
2527,0.31199615340100967,C
2528,1.8241692030403815,C
2529,0.22578876364298478,D
2530,0.7226066832038054,A
2531,-0.32553366605388323,C
2532,-0.8990532771264913,B
2533,0.8296185805487005,A
2534,0.3455957778349456,D
2535,-0.13596583559856212,D
2536,-1.1077003194380308,B
2537,0.5291272813710263,B
2538,-1.196327774317848,C
2539,1.4993193812071341,D
2540,0.6422540394305541,D
2541,-0.2800167444746692,D
2542,-1.5779319157916263,C
2543,0.5805236550007411,D
2544,0.7570970038258127,C
2545,1.0367693455816924,A
2546,0.4925613888617243,B
2547,0.030971572390455268,A
2548,-0.3543579834045696,D
2549,-0.8661767586125123,C
2550,-0.5050903347984292,B
2551,-0.721004126575276,C
2552,0.9909419383541331,A
2553,-0.16524209842972762,C
2554,0.17196094335856685,B
2555,0.18633243514040215,D
2556,1.775880140313713,D
2557,0.11593426081952643,D
2558,0.452889109829886,D
2559,-0.8513945169948425,B
2560,0.09471729605061009,B
2561,-0.1995569454068387,D
2562,-0.8124676504652618,C
2563,-1.5035658531646048,A
2564,1.01875031345459,D
2565,0.2865882325009323,B
2566,-1.3667026343797755,A
2567,0.552707813723987,C
2568,0.2193244476562763,A
2569,-1.7587358696264381,C
2570,-0.7190506336010405,D
2571,0.10648762803383151,D
2572,-0.14197253031769874,C
2573,0.31653263981644186,A
2574,-0.45494288440642583,A
2575,0.965141926731692,C
2576,-0.6344149312465259,C
2577,0.41586064001087725,A
2578,0.30496620826683735,B
2579,-1.576955880663616,C
2580,2.1227756731015335,C
2581,0.4329692663968466,A
2582,-0.5191917892253199,D
2583,0.16996556896013348,B
2584,0.9454486257016508,A
2585,-1.410505424757605,B
2586,-1.0487241161934329,B
2587,-1.028607754948625,C
2588,-0.27704541727323834,C
2589,0.13859819787774375,A
2590,0.7594190282308908,B
2591,1.68071721134189,C
2592,0.04719502460119722,A
2593,-0.08130484487623929,A
2594,1.593228085930174,C
2595,0.00588015330219709,C
2596,0.46434353769582826,C
2597,-1.1123556720549097,A
2598,-1.6949219015302128,B
2599,0.9784404582630435,C
2600,0.10385079217668962,B
2601,0.3826844054901477,B
2602,0.667804341750802,D
2603,0.42132561365743965,A
2604,-1.1167782801119417,C
2605,-0.4769074029909824,A
2606,0.7120347502106912,C
2607,-0.3540601166077204,D
2608,-0.30433679409062936,C
2609,-0.6027652698913932,D
2610,3.1106557400592303,A
2611,1.4255834952898419,D
2612,1.4302895035137315,B
2613,-1.0020179737253276,C
2614,-0.9402489565115623,C
2615,2.3128782291907966,B
2616,-0.5381404613262247,C
2617,0.9241899931139657,B
2618,-0.17186339215725066,D
2619,0.49400739405343663,A
2620,0.11507019513911969,D
2621,2.3513104676698076,C
2622,0.4355058566483649,D
2623,1.0230606305833359,C
2624,0.3847145651470883,B
2625,-0.9479621586573441,A
2626,0.13101194307091088,D
2627,-0.39008243707551826,B
2628,0.6964404366367818,A
2629,-0.14973215920386354,A
2630,-0.05090401831408945,D
2631,-1.5301771039364722,C
2632,0.993848276201684,B
2633,-1.4257869802384042,A
2634,-0.36477412192068615,B
2635,0.6438465403023026,A
2636,0.696241076548072,B
2637,-0.17590950752802476,B
2638,-0.7112784628685912,A
2639,-2.281933632160005,D
2640,-0.4446482312484985,C
2641,-1.9200150969725729,C
2642,1.438998959411916,A
2643,0.673592681595927,A
2644,0.5155092671436166,B
2645,2.154162634790773,D
2646,1.0692817987601548,A
2647,-0.7064255529012339,B
2648,-0.21503753682234647,C
2649,-1.2727165508178,D
2650,0.2996921143785244,A
2651,-1.5925416751515569,B
2652,-0.9401960942881213,C
2653,-1.8173737459307022,B
2654,-0.8807945279826872,A
2655,-0.2857718950242103,D
2656,1.0659196551046208,A
2657,0.8162920481610471,A
2658,0.9242891593544267,C
2659,0.6128940249509386,A
2660,0.5444920097806875,C
2661,0.08751565966466017,B
2662,0.5586207401002984,C
2663,-0.08583368196069574,D
2664,1.1252892059542823,A
2665,-0.5680652201771784,B
2666,1.4159848572597868,A
2667,-1.6785759154275297,B
2668,1.1208225305943442,B
2669,-0.542719351692054,C
2670,-1.7255484426176255,A
2671,-0.06710324469721397,C
2672,-1.4059661928798328,B
2673,0.26168254543391006,A
2674,0.8112552345842758,A
2675,0.7734287880104006,A
2676,0.7312601984603616,C
2677,0.36596457066824967,D
2678,0.3734776190659003,A
2679,-0.024134900666476465,A
2680,-0.8786388039280305,D
2681,-0.020182685685697335,C
2682,-0.2865348517638768,D
2683,-0.6496390013886755,C
2684,0.8096400674241336,C
2685,0.10999549453855552,D
2686,0.17869365419328737,B
2687,-0.2857124017433215,C
2688,0.7827869345607062,D
2689,0.4431193350509158,A
2690,-0.6663849578118665,B
2691,0.10302038068984747,B
2692,-0.12453706721209477,B
2693,-0.8085452518325135,D
2694,-0.9875243198911908,A
2695,-0.12577046893743396,B
2696,0.08286088039466728,C
2697,1.2831256527542683,D
2698,-0.6228561199218725,B
2699,1.2343985724410285,A
2700,-0.4921410447396825,A
2701,-0.6021404375508403,A
2702,-0.13740631904929212,D
2703,0.039607734847334375,B
2704,-0.5072622942246445,B
2705,1.4316582032105782,B
2706,-0.8385897678011058,B
2707,-0.5666224831704548,A
2708,0.6276615752792324,A
2709,-0.14286359380706856,D
2710,0.526451989985794,C
2711,-0.5829367126451759,B
2712,0.13354109216396032,D
2713,-0.045382183725426385,D
2714,-1.2111175444224458,C
2715,-0.8847168410854578,A
2716,0.039794672190428454,D
2717,0.030274055167347737,C
2718,0.1353431123827501,B
2719,0.09706926606661587,C
2720,-0.10574953385132721,B
2721,-2.4828589993456185,B
2722,0.702851171877503,D
2723,1.2759482005621647,D
2724,-0.615948723060921,D
2725,-1.2092094733227268,B
2726,0.9815898140697031,B
2727,-3.1695421275732496,B
2728,0.767461946741003,D
2729,-1.074852037454391,C
2730,0.7964590769888642,A
2731,1.4319437125065284,B
2732,1.3670801765102396,A
2733,-0.35343074434672694,B
2734,-0.5647306075936003,B
2735,-1.3721736915679514,B
2736,-0.8619316944253201,B
2737,-0.5190353724338033,C
2738,-2.22363675743683,C
2739,-0.33389095750144904,B
2740,0.5589600134377973,C
2741,0.7109902979774696,B
2742,-1.1025572367981404,C
2743,-0.950986683005189,A
2744,0.8537368509597719,B
2745,1.4988339454808146,D
2746,-0.3522662775012465,D
2747,-1.4996872684635105,A
2748,0.42467801932356475,B
2749,-0.8872797190671553,D
2750,0.9724973366263663,A
2751,0.5442399134918081,B
2752,-0.22530401425169935,D
2753,0.10661615992754346,A
2754,-1.7951410777556016,C
2755,0.15008365179086833,D
2756,-0.03493717389173629,D
2757,1.7575159089104557,D
2758,1.20293767779065,D
2759,-0.6792893359943944,D
2760,-0.2295199389558783,A
2761,0.5831961523563868,D
2762,0.37630560581155725,D
2763,-0.7696482592293203,C
2764,0.10151769867205569,D
2765,-0.7084574884131166,D
2766,0.6530285257711262,D
2767,0.07167858525788957,D
2768,0.3516290715011805,D
2769,-1.9086863900435938,B
2770,1.5804853112340425,C
2771,0.5923489444174405,D
2772,-0.7759156007415657,A
2773,-0.9913769701602625,B
2774,0.24240530564743232,D
2775,1.6843418109641688,C
2776,1.1266470644375324,C
2777,1.203915343094426,D
2778,-1.5453404335826444,D
2779,-2.6191049287610264,B
2780,1.5467043248062675,C
2781,-2.1262811821393877,A
2782,-0.5209654846145849,C
2783,-0.7039457584379778,C
2784,-0.33029814053190626,D
2785,-0.4068620507239659,C
2786,0.020750726530520222,D
2787,0.05454277746722911,D
2788,0.3293885435606188,A
2789,-0.7371861625617508,D
2790,0.22242533137502563,D
2791,0.3085959128805982,D
2792,0.34230609711853593,D
2793,-0.7918358701809267,B
2794,0.7025231238085273,B
2795,-0.4020095869400214,C
2796,-1.5995753562639443,A
2797,1.4077991921727615,D
2798,0.3488862765796171,B
2799,-0.0704301569770105,A
2800,-0.40608853562677094,A
2801,0.574662985725154,B
2802,-0.44385802709521377,C
2803,0.5446854222360382,B
2804,-2.3409476848281243,B
2805,-0.07806028313756863,D
2806,0.4630032319805142,B
2807,-0.12679214911188802,A
2808,1.8805836240837766,D
2809,1.0821304041973687,C
2810,0.01937236465132441,B
2811,1.118429772171439,A
2812,-1.5642403912670797,A
2813,0.060423184252708866,A
2814,-1.3569374620211436,C
2815,-0.8511421440779913,C
2816,-0.5284693206574701,A
2817,-1.5740666403233823,A
2818,-0.035938499249683405,B
2819,0.7301706625829072,D
2820,-0.0861590517093712,A
2821,-1.3831144825109394,A
2822,0.23212341928247424,B
2823,-0.05447267877694451,D
2824,0.6495034688416077,C
2825,-0.2889468427260257,A
2826,-1.3127924424038433,B
2827,-0.7427062577297565,A
2828,0.6736899557221495,B
2829,0.33567164092285273,C
2830,-1.1639730089676994,B
2831,0.8291074381629335,A
2832,-0.21480401249602743,C
2833,1.1714473480631948,C
2834,-1.5685340353447141,D
2835,1.2022987161312404,B
2836,-1.847612659765366,C
2837,-0.17975289164662303,C
2838,-2.201657110052336,A
2839,-1.4567429035816009,B
2840,0.44139796862798175,D
2841,-0.4449809434768301,C
2842,-1.7673674769037186,A
2843,1.3860844680558488,B
2844,0.17121914357015747,C
2845,0.21574787952072366,B
2846,-0.7514201034174944,C
2847,-0.13886054191462954,D
2848,0.19741422059575814,D
2849,1.4576740001780166,B
2850,-0.24592806414220797,A
2851,0.3568312713511769,C
2852,-0.37873445181565263,B
2853,-0.9814838203659372,A
2854,0.32820142222895493,B
2855,0.6586334043063055,D
2856,-0.4018733458030899,A
2857,-1.0175447333714773,D
2858,-1.762991607685087,A
2859,0.0021879762161793838,B
2860,1.6722586983000605,C
2861,-2.36736058754587,C
2862,-0.07872699081227152,C
2863,0.7439556925419051,A
2864,-0.8463650517183323,D
2865,-0.26073612738518415,D
2866,0.29264218714506196,D
2867,0.6422654929597819,A
2868,0.15973169011213748,D
2869,-2.2692630542094805,D
2870,0.10367071280164608,A
2871,-2.3045877946557978,B
2872,0.2898819573526603,A
2873,0.29712935719309486,D
2874,0.9916905586041505,D
2875,-0.03736371620392879,B
2876,-0.12855847775045656,D
2877,0.2736531807061462,B
2878,-1.2905343232532136,B
2879,-0.5051139361780062,C
2880,0.08734408347381083,B
2881,1.0247268293375609,D
2882,1.758460959629155,B
2883,0.5755897188533031,D
2884,-0.40493892097826395,B
2885,-0.8777171348247572,C
2886,-0.7824758112531185,D
2887,-1.0492543104326288,C
2888,-1.6730345403558735,D
2889,1.5221020525587665,D
2890,0.08958665272044913,D
2891,-0.07323095185293693,A
2892,0.3667257096405802,C
2893,1.2019765186563576,B
2894,0.7201279538404568,C
2895,0.7616080613904007,A
2896,0.35055709084507364,D
2897,1.0378973273453969,B
2898,-1.1317698483947072,D
2899,0.37285080442892854,B
2900,1.212737482959874,B
2901,1.0182708112395842,A
2902,-1.7952934980133524,D
2903,-0.21326511385652452,C
2904,1.1201677804370493,B
2905,1.2312322133958962,B
2906,0.6235818112134037,B
2907,0.6451821991135066,A
2908,0.680559187665137,B
2909,-1.510300541192851,B
2910,-0.9769323291941278,D
2911,-1.434257918946526,D
2912,0.8017210425326957,B
2913,-0.5608632258585917,D
2914,-1.0836511765413588,C
2915,2.1787036898787777,C
2916,0.02809243978030327,D
2917,0.06162807124250848,D
2918,1.2489513470473401,D
2919,1.5168376765892295,B
2920,-0.20493377084124084,D
2921,-1.8093102672683088,B
2922,0.173658541353113,C
2923,-1.7403125798754566,D
2924,1.1293091883474948,C
2925,0.17451732100702824,C
2926,-0.6229015599450722,B
2927,-0.7550894543822033,B
2928,0.13012743202314492,C
2929,0.1061908156151552,B
2930,0.7282870215323851,A
2931,-0.28472717492406213,A
2932,0.32150079561463557,B
2933,0.6353269483185298,D
2934,0.6838564002373893,D
2935,0.36353027731698684,A
2936,0.22995972297777534,D
2937,-0.17635264343844917,A
2938,-0.09591824509503082,D
2939,-0.5843543154085126,A
2940,-0.9992217539079531,D
2941,-1.1831436674257048,D
2942,-0.4162750732823587,D
2943,-1.1380171520164348,D
2944,-0.3056316733236005,B
2945,-0.5994675498204687,D
2946,0.0759323035575055,D
2947,1.81957770288253,D
2948,0.051510497674844405,D
2949,-0.5331519475159419,D
2950,-0.41473980890858647,B
2951,0.9915526271107576,D
2952,1.1522362294350896,C
2953,0.6163270751445838,C
2954,0.7472893774779205,B
2955,-0.9284387645010569,A
2956,-0.24854318218964044,C
2957,-0.9398862421862194,A
2958,-0.620134121839629,D
2959,0.6647959964915136,B
2960,-0.5497688916216635,A
2961,0.08461074713664739,A
2962,-1.0389986969892406,B
2963,-0.36149314623861784,D
2964,0.9926948689554566,C
2965,-0.875208097739807,D
2966,-0.6107310166534387,C
2967,0.5629185067593823,B
2968,-0.14082354347452924,B
2969,1.1862953753753962,A
2970,1.817313297430955,B
2971,-0.8452280367466791,A
2972,-0.41092020447348454,B
